reg_no | sem | branch_code | subject_code | subject_name | subject_type | credit | old_shown_grade | new_shown_grade | should_be_grade | shown_gp | corrected_gp | delta_points | new_ese | new_ia | new_total | old_result_url | new_result_url
21101141004 | IV | 101 | 101404 | Introduction to Fluid Mechanics | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 34^ | 20 | 54 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101141004 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101141004&semester=IV&exam_held=December%2F2025
21101141037 | IV | 101 | 101408 | Structural Analysis | theory | 4.00 | F | D | C | 6 | 7 | 4.00 | 42^ | 25 | 67 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101141037 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101141037&semester=IV&exam_held=December%2F2025
21101141045 | IV | 101 | 101408 | Structural Analysis | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 37^ | 15 | 52 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101141045 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101141045&semester=IV&exam_held=December%2F2025
21101141063 | IV | 101 | 101403 | Engineering Geology | theory | 2.00 | F | P | D | 5 | 6 | 2.00 | 36^ | 17 | 53 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101141063 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101141063&semester=IV&exam_held=December%2F2025
21101141073 | IV | 101 | 101406 | Materials, Testing & Evaluation | theory | 2.00 | F | P | D | 5 | 6 | 2.00 | 34^ | 22 | 56 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101141073 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101141073&semester=IV&exam_held=December%2F2025
21101141077 | IV | 101 | 101405 | Introduction to Solid Mechanics | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 35^ | 16 | 51 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101141077 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101141077&semester=IV&exam_held=December%2F2025
21101141079 | IV | 101 | 101408 | Structural Analysis | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 27^ | 25 | 52 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101141079 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101141079&semester=IV&exam_held=December%2F2025
21101141080 | IV | 101 | 101407 | Mechanical Engineering | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 30^ | 24 | 54 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101141080 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101141080&semester=IV&exam_held=December%2F2025
21101141088 | IV | 101 | 101408 | Structural Analysis | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 33^ | 25 | 58 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101141088 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101141088&semester=IV&exam_held=December%2F2025
21101141090 | IV | 101 | 101404 | Introduction to Fluid Mechanics | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 28^ | 25 | 53 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101141090 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101141090&semester=IV&exam_held=December%2F2025
21101141090 | IV | 101 | 101406 | Materials, Testing & Evaluation | theory | 2.00 | F | P | D | 5 | 6 | 2.00 | 33^ | 25 | 58 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101141090 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101141090&semester=IV&exam_held=December%2F2025
21101141091 | IV | 101 | 101408 | Structural Analysis | theory | 4.00 | F | D | C | 6 | 7 | 4.00 | 35^ | 25 | 60 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101141091 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101141091&semester=IV&exam_held=December%2F2025
21101141100 | IV | 101 | 101404 | Introduction to Fluid Mechanics | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 28^ | 22 | 50 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101141100 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101141100&semester=IV&exam_held=December%2F2025
21101142004 | IV | 101 | 101404 | Introduction to Fluid Mechanics | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 47^ | 16 | 63 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101142004 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101142004&semester=IV&exam_held=December%2F2025
21101142004 | IV | 101 | 101408 | Structural Analysis | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 43^ | 11 | 54 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101142004 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101142004&semester=IV&exam_held=December%2F2025
21101142008 | IV | 101 | 101407 | Mechanical Engineering | theory | 3.00 | F | C | B | 7 | 8 | 3.00 | 45^ | 26 | 71 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101142008 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101142008&semester=IV&exam_held=December%2F2025
21101142021 | IV | 101 | 101404 | Introduction to Fluid Mechanics | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 27^ | 25 | 52 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101142021 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101142021&semester=IV&exam_held=December%2F2025
21101142024 | IV | 101 | 101407 | Mechanical Engineering | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 35^ | 23 | 58 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101142024 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101142024&semester=IV&exam_held=December%2F2025
21101142024 | IV | 101 | 101408 | Structural Analysis | theory | 4.00 | F | D | C | 6 | 7 | 4.00 | 50^ | 14 | 64 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101142024 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101142024&semester=IV&exam_held=December%2F2025
21101142028 | IV | 101 | 101408 | Structural Analysis | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 39^ | 11 | 50 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101142028 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101142028&semester=IV&exam_held=December%2F2025
21101144001 | IV | 101 | 101404 | Introduction to Fluid Mechanics | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 33^ | 24 | 57 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101144001 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101144001&semester=IV&exam_held=December%2F2025
21101144007 | IV | 101 | 101408 | Structural Analysis | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 29^ | 21 | 50 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101144007 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101144007&semester=IV&exam_held=December%2F2025
21101144008 | IV | 101 | 101404 | Introduction to Fluid Mechanics | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 31^ | 21 | 52 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101144008 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101144008&semester=IV&exam_held=December%2F2025
21101144008 | IV | 101 | 101406 | Materials, Testing & Evaluation | theory | 2.00 | F | P | D | 5 | 6 | 2.00 | 32^ | 18 | 50 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101144008 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101144008&semester=IV&exam_held=December%2F2025
21101144031 | IV | 101 | 101408 | Structural Analysis | theory | 4.00 | F | D | C | 6 | 7 | 4.00 | 38^ | 25 | 63 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101144031 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101144031&semester=IV&exam_held=December%2F2025
21101144035 | IV | 101 | 101408 | Structural Analysis | theory | 4.00 | F | D | C | 6 | 7 | 4.00 | 38^ | 22 | 60 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101144035 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101144035&semester=IV&exam_held=December%2F2025
21101144056 | IV | 101 | 101404 | Introduction to Fluid Mechanics | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 36^ | 22 | 58 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101144056 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101144056&semester=IV&exam_held=December%2F2025
21101144065 | IV | 101 | 101401 | Civil Engineering - Societal & Global Impact | theory | 2.00 | F | P | D | 5 | 6 | 2.00 | 38^ | 19 | 57 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101144065 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101144065&semester=IV&exam_held=December%2F2025
21101144071 | IV | 101 | 101406 | Materials, Testing & Evaluation | theory | 2.00 | F | P | D | 5 | 6 | 2.00 | 30^ | 22 | 52 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101144071 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101144071&semester=IV&exam_held=December%2F2025
21101144072 | IV | 101 | 101403 | Engineering Geology | theory | 2.00 | F | P | D | 5 | 6 | 2.00 | 30^ | 21 | 51 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101144072 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101144072&semester=IV&exam_held=December%2F2025
21101144079 | IV | 101 | 101407 | Mechanical Engineering | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 50^ | 19 | 69 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101144079 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101144079&semester=IV&exam_held=December%2F2025
21101144079 | IV | 101 | 101408 | Structural Analysis | theory | 4.00 | F | D | C | 6 | 7 | 4.00 | 39^ | 24 | 63 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101144079 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101144079&semester=IV&exam_held=December%2F2025
21101144083 | IV | 101 | 101408 | Structural Analysis | theory | 4.00 | F | C | B | 7 | 8 | 4.00 | 44^ | 26 | 70 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101144083 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101144083&semester=IV&exam_held=December%2F2025
21101144084 | IV | 101 | 101401 | Civil Engineering - Societal & Global Impact | theory | 2.00 | F | P | D | 5 | 6 | 2.00 | 29^ | 21 | 50 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101144084 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101144084&semester=IV&exam_held=December%2F2025
21101144092 | IV | 101 | 101401 | Civil Engineering - Societal & Global Impact | theory | 2.00 | F | P | D | 5 | 6 | 2.00 | 28^ | 23 | 51 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101144092 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101144092&semester=IV&exam_held=December%2F2025
21101144092 | IV | 101 | 101406 | Materials, Testing & Evaluation | theory | 2.00 | F | P | D | 5 | 6 | 2.00 | 26^ | 25 | 51 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101144092 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101144092&semester=IV&exam_held=December%2F2025
21101145022 | IV | 101 | 101407 | Mechanical Engineering | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 43^ | 18 | 61 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101145022 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101145022&semester=IV&exam_held=December%2F2025
21101145024 | IV | 101 | 101404 | Introduction to Fluid Mechanics | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 40^ | 14 | 54 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101145024 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101145024&semester=IV&exam_held=December%2F2025
21101145045 | IV | 101 | 101408 | Structural Analysis | theory | 4.00 | F | D | C | 6 | 7 | 4.00 | 43^ | 18 | 61 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101145045 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101145045&semester=IV&exam_held=December%2F2025
21101146007 | IV | 101 | 101405 | Introduction to Solid Mechanics | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 43^ | 12 | 55 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101146007 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101146007&semester=IV&exam_held=December%2F2025
21101146015 | IV | 101 | 101406 | Materials, Testing & Evaluation | theory | 2.00 | F | P | D | 5 | 6 | 2.00 | 39^ | 17 | 56 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101146015 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101146015&semester=IV&exam_held=December%2F2025
21101147006 | IV | 101 | 101404 | Introduction to Fluid Mechanics | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 27^ | 24 | 51 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101147006 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101147006&semester=IV&exam_held=December%2F2025
21101147007 | IV | 101 | 101404 | Introduction to Fluid Mechanics | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 28^ | 23 | 51 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101147007 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101147007&semester=IV&exam_held=December%2F2025
21101147017 | IV | 101 | 101408 | Structural Analysis | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 36^ | 17 | 53 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101147017 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101147017&semester=IV&exam_held=December%2F2025
21101147038 | IV | 101 | 101408 | Structural Analysis | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 32^ | 19 | 51 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101147038 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101147038&semester=IV&exam_held=December%2F2025
21101148002 | IV | 101 | 101404 | Introduction to Fluid Mechanics | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 38^ | 22 | 60 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101148002 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101148002&semester=IV&exam_held=December%2F2025
21101148007 | IV | 101 | 101408 | Structural Analysis | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 39^ | 15 | 54 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101148007 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101148007&semester=IV&exam_held=December%2F2025
21101148026 | IV | 101 | 101408 | Structural Analysis | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 32^ | 18 | 50 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101148026 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101148026&semester=IV&exam_held=December%2F2025
21101148027 | IV | 101 | 101404 | Introduction to Fluid Mechanics | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 31^ | 20 | 51 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101148027 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101148027&semester=IV&exam_held=December%2F2025
21101148027 | IV | 101 | 101406 | Materials, Testing & Evaluation | theory | 2.00 | F | C | B | 7 | 8 | 2.00 | 55^ | 15 | 70 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101148027 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101148027&semester=IV&exam_held=December%2F2025
21101148030 | IV | 101 | 101406 | Materials, Testing & Evaluation | theory | 2.00 | F | P | D | 5 | 6 | 2.00 | 41^ | 17 | 58 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101148030 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101148030&semester=IV&exam_held=December%2F2025
21101148033 | IV | 101 | 101408 | Structural Analysis | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 32^ | 18 | 50 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101148033 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101148033&semester=IV&exam_held=December%2F2025
21101148035 | IV | 101 | 101406 | Materials, Testing & Evaluation | theory | 2.00 | F | D | C | 6 | 7 | 2.00 | 49^ | 16 | 65 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101148035 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101148035&semester=IV&exam_held=December%2F2025
21101148036 | IV | 101 | 101408 | Structural Analysis | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 30^ | 21 | 51 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101148036 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101148036&semester=IV&exam_held=December%2F2025
21101148044 | IV | 101 | 101408 | Structural Analysis | theory | 4.00 | F | D | C | 6 | 7 | 4.00 | 48^ | 15 | 63 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101148044 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101148044&semester=IV&exam_held=December%2F2025
21101148047 | IV | 101 | 101404 | Introduction to Fluid Mechanics | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 33^ | 18 | 51 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101148047 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101148047&semester=IV&exam_held=December%2F2025
21101149005 | IV | 101 | 101407 | Mechanical Engineering | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 44^ | 16 | 60 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101149005 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101149005&semester=IV&exam_held=December%2F2025
21101149016 | IV | 101 | 101407 | Mechanical Engineering | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 44^ | 25 | 69 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101149016 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101149016&semester=IV&exam_held=December%2F2025
21101149019 | IV | 101 | 101407 | Mechanical Engineering | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 46^ | 20 | 66 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101149019 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101149019&semester=IV&exam_held=December%2F2025
21101149021 | IV | 101 | 101406 | Materials, Testing & Evaluation | theory | 2.00 | F | P | D | 5 | 6 | 2.00 | 37^ | 21 | 58 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101149021 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101149021&semester=IV&exam_held=December%2F2025
21101149028 | IV | 101 | 101403 | Engineering Geology | theory | 2.00 | F | P | D | 5 | 6 | 2.00 | 37^ | 15 | 52 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101149028 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101149028&semester=IV&exam_held=December%2F2025
